acao,CAGR LUCROS 5 ANOS,CAGR RECEITAS 5 ANOS,DIVIDEND YIELD (DY),DÍVIDA BRUTA / PATRIMÔNIO,DÍVIDA LÍQUIDA / EBIT,DÍVIDA LÍQUIDA / EBITDA,EV/EBIT,EV/EBITDA,GIRO ATIVOS,LIQUIDEZ CORRENTE,LPA,MARGEM BRUTA,MARGEM EBIT,MARGEM EBITDA,MARGEM LÍQUIDA,P/ATIVO,P/ATIVO CIRC LIQ,P/CAP.GIRO,P/EBIT,P/EBITDA,P/L,P/RECEITA (PSR),P/VP,PASSIVOS / ATIVOS,PATRIMÔNIO / ATIVOS,PAYOUT,ROA,ROE,ROIC,VPA,ROIC_Atual,ROIC_2023
mosi3,0.0,0.0,0.0,0.1075,0.0125,0.01,0.0125,0.01,0.2575,0.4075,0.13,27.0225,18.62,20.595,7.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275,0.1225,0.0,7.325,14.9075,26.66,0.135,0.25,0.0
movi3,36.5925,20.427500000000002,6.0475,3.535,5.525,3.2525,16.5125,9.065000000000001,0.4075,1.4325,1.1824999999999999,31.997500000000002,19.0225,28.2675,7.444999999999999,0.5524999999999999,-0.7850000000000001,-29.33,10.9925,5.807500000000001,27.745,1.25,2.23,0.8025,0.21500000000000002,59.55,2.5825000000000005,14.8925,7.4825,7.3925,6.04,6.04
mrfg3,0.0,32.3925,9.69,17.0,3.8925,3.085,5.619999999999999,4.48,1.4975,1.1175,3.2249999999999996,16.0475,10.2,12.337499999999999,3.4025,0.28,-0.49750000000000005,2.54,1.7275,1.3925,13.337500000000002,0.1725,7.0475,0.955,0.04750000000000001,27.89,7.5825,94.72,20.6475,3.2700000000000005,0.41,0.41
mrsa3b,8.0725,4.6625,1.74,0.78,1.9625,1.085,9.85,5.3325,0.3325,0.9425000000000001,1.7399999999999998,33.06,30.78,55.9425,13.975000000000001,0.83,-1.005,173.31749999999997,8.3775,4.4975,18.915,2.5175,2.2025,0.6225,0.37749999999999995,27.1375,4.9475,12.405,11.8475,13.8075,14.63,14.63
mrsa5b,8.0725,4.6625,2.1725000000000003,0.78,1.9625,1.085,9.85,5.3325,0.3325,0.9425000000000001,1.7399999999999998,33.06,30.78,55.9425,13.975000000000001,0.715,-0.8650000000000001,78.14250000000001,7.117500000000001,3.855,16.4025,2.1375,1.9025,0.6225,0.37749999999999995,27.1375,4.9475,12.405,11.8475,13.8075,14.63,14.63
mrsa6b,8.0725,4.6625,2.3475,0.78,1.9625,1.085,9.85,5.3325,0.3325,0.9425000000000001,1.7399999999999998,33.06,30.78,55.9425,13.975000000000001,0.745,-0.905,131.54250000000002,7.455,4.032500000000001,17.0075,2.25,1.9849999999999999,0.6225,0.37749999999999995,27.1375,4.9475,12.405,11.8475,13.8075,14.63,14.63
mrve3,3.37,8.07,4.4125000000000005,0.9025,7.82,5.2275,20.185,14.912500000000001,0.355,2.395,0.82,26.042500000000004,11.07,13.732499999999998,6.985,0.485,-0.9625,1.6600000000000001,12.3625,9.685,6.0575,1.2974999999999999,1.5550000000000002,0.675,0.3,15.822500000000002,3.085,8.4075,5.385000000000001,9.975,0.1,0.1
mspa3,-11.89,-8.299999999999999,0.2,0.1275,6.1275,-2.775000000000001,19.474999999999998,-20.1225,0.1,1.91,-4.777500000000001,30.0525,-29.4375,-16.442500000000003,-26.5975,0.22,-0.2375,7.43,13.7375,-17.317500000000003,46.985,2.3575,0.375,0.41,0.59,-1.7725,-2.1575,-3.635,-4.435,131.1625,2.45,2.45
mspa4,-11.89,-8.299999999999999,0.2125,0.1275,6.1275,-2.775000000000001,19.474999999999998,-20.1225,0.1,1.91,-4.777500000000001,30.0525,-29.4375,-16.442500000000003,-26.5975,0.2025,-0.21999999999999997,6.635,10.455,-17.535,37.6725,2.185,0.34500000000000003,0.41,0.59,-1.7725,-2.1575,-3.635,-4.435,131.1625,2.45,2.45
mtig3,0.0,-2.3074999999999997,0.0,0.8174999999999999,-27.682499999999997,40.15,-31.660000000000004,45.834999999999994,0.6075,0.3875,-11.362499999999999,6.8425,-2.955,0.04249999999999998,-5.342499999999999,0.00474425,-0.0075,-0.0175,-0.17250000000000001,0.17000000000000004,-0.05500000000000001,0.01,0.0075,0.7775000000000001,-0.027499999999999997,0.1925,-2.6875,-12.917499999999999,-18.305,11.497500000000002,-3.31,0.0
mtig4,0.0,-2.3074999999999997,0.15,0.8174999999999999,-27.682499999999997,40.15,-31.660000000000004,45.834999999999994,0.6075,0.3875,-11.362499999999999,6.8425,-2.955,0.04249999999999998,-5.342499999999999,0.09,-0.1475,-0.37750000000000006,-5.880000000000001,8.4375,-0.12,0.10250000000000001,0.3375,0.7775000000000001,-0.027499999999999997,0.1925,-2.6875,-12.917499999999999,-18.305,-7.612499999999997,-3.31,0.0
mtre3,0.0,0.0,3.9425,0.165,1.4974999999999998,1.3350000000000002,20.72,18.7925,0.4575,3.4899999999999998,0.33,32.2725,9.0825,9.0375,7.705000000000001,0.5275000000000001,-2.655,0.88,19.227500000000003,17.455000000000002,21.16,1.605,0.79,0.41750000000000004,0.495,86.26,3.8325,15.8175,16.854999999999997,7.0625,5.06,5.06
mtsa3,26.307499999999997,15.8825,1.6875,0.1525,-1.0925,-0.7725000000000001,3.515,2.9375000000000004,1.18,8.129999999999999,6.262499999999999,27.6875,13.38,15.6025,10.6075,0.58,-2.6975,1.1475,3.0475000000000003,2.755,4.2475000000000005,0.4275,0.8325,0.22000000000000003,0.74,23.285000000000004,12.642499999999998,17.1875,12.9025,34.69,12.49,12.49
mtsa4,26.307499999999997,15.8825,4.2,0.1525,-1.0925,-0.7725000000000001,3.515,2.9375000000000004,1.18,8.129999999999999,6.262499999999999,27.6875,13.38,15.6025,10.6075,0.7575,-3.1599999999999997,1.3724999999999998,6.047499999999999,4.5874999999999995,6.955,0.655,1.025,0.22000000000000003,0.74,23.285000000000004,12.642499999999998,17.1875,12.9025,34.69,12.49,12.49
mult3,12.555,3.9475000000000002,2.3225,0.4975,3.1475000000000004,2.4675000000000002,20.965,16.474999999999998,0.1325,1.52,1.1025,78.45750000000001,66.715,82.835,50.7975,1.42,-1.6775,29.6225,17.8125,14.0075,24.699999999999996,11.0875,2.4,0.405,0.595,38.900000000000006,6.335,10.675,8.704999999999998,10.31,13.83,13.83
mwet3,7.5775,7.927499999999999,0.0,-2.2375,1.435,-0.027499999999999858,3.055,0.9850000000000001,1.0025,0.645,17.677500000000002,12.855,8.6425,10.797500000000001,14.640000000000002,0.2925,-0.42500000000000004,1.1449999999999998,2.9475,1.9775,1.7149999999999999,0.32499999999999996,-2.3,1.6199999999999999,-0.61,0.0,14.4925,-166.76,40.9375,-54.434999999999995,-34.81,-34.81
mwet4,7.5775,7.927499999999999,0.0,-2.2375,1.435,-0.027499999999999858,3.055,0.9850000000000001,1.0025,0.645,17.677500000000002,12.855,8.6425,10.797500000000001,14.640000000000002,0.09500000000000001,-0.14500000000000002,-0.12250000000000005,0.9624999999999999,0.5275000000000001,0.2925,0.09250000000000001,-0.8424999999999999,1.6199999999999999,-0.61,0.0,14.4925,-166.76,40.9375,-54.434999999999995,-34.81,-34.81
mypk3,28.724999999999998,12.219999999999999,4.6725,1.3624999999999998,-2.1575,4.155,-3.2275,7.175,0.96,1.3675000000000002,1.0750000000000002,10.35,5.3375,9.6075,0.8324999999999999,0.21250000000000002,-0.3725,2.39,-1.0750000000000002,3.0225000000000004,4.172499999999999,0.2275,0.71,0.6849999999999998,0.29000000000000004,21.0075,2.0225,4.165,6.744999999999999,23.8275,5.96,5.96
neoe3,49.61,18.6225,3.2625,1.4225,4.2125,3.2875,8.204999999999998,6.3925,0.49,1.005,2.8175000000000003,24.962500000000002,17.5825,22.4525,9.1825,0.3275,-0.4325,5.34,3.9899999999999998,3.1025,7.535,0.6575,1.03,0.7625,0.31,21.872500000000002,4.6425,14.7725,9.8575,18.695,12.37,12.37
nexp3,0.0,-2.807500000000001,0.0,-0.15,-0.0975,-0.1,-0.715,-0.74,0.645,0.76,-0.8925000000000001,63.205,-93.99749999999999,-91.2825,-100.7725,0.26,-0.3425,-0.7124999999999999,-0.6174999999999999,-0.64,-0.4875,0.2925,3.0324999999999998,1.0275,-0.0325,0.0,-63.89,-345.71999999999997,49.609999999999985,0.24499999999999997,-33.77,-33.77
ngrd3,0.0,0.0,0.3525,0.385,13.469999999999999,-0.21250000000000013,11.292500000000002,11.4825,0.41000000000000003,2.93,0.0525,66.46,9.695,406.13750000000005,5.32,1.0025,-2.4499999999999997,2.4450000000000003,-2.1800000000000033,11.697499999999998,53.0625,3.0725,1.52,0.41000000000000003,0.59,11.307500000000001,2.05,3.8125,3.2175,1.5875,-2.87,-2.87
ninj3,0.0,0.0,0.0,0.00118475,2.84,4.45,0.8625,1.0525,1.3825,7.795,-0.23000000000000004,68.655,-48.4775,-36.94,-20.0075,0.32999999999999996,-13.6425,0.36750000000000005,-1.975,-3.4000000000000004,-4.5075,1.6625,0.35250000000000004,0.4425,0.30999999999999994,0.0,-7.3999999999999995,-17.192500000000003,41.94,2.7600000000000002,-9.79,-9.79
nord3,0.0,5.6825,0.0,0.0,-0.0083975,0.0,-16.695,0.0,0.0925,0.01613075,-0.36,91.35499999999999,150.39249999999998,0.0,-149.7425,2.875,-3.0875,-0.8225,-16.6825,0.0,-72.6075,29.845,-0.34500000000000003,10.1975,-8.3375,0.0,-23.1875,-1.5599999999999998,-1.5124999999999997,-21.9925,-0.03,-0.03
ntco3,0.0,0.0,0.6174999999999999,1.195,0.0625,1.915,32.1275,11.795,0.6525000000000001,1.1400000000000001,-0.41500000000000004,66.2925,3.2525,5.95,-1.485,1.15,-1.8824999999999998,-4.484999999999999,32.067499999999995,9.8825,65.2525,1.75,5.145,0.6599999999999999,0.3725,35.1075,-0.9275000000000002,-1.7200000000000002,2.0775,14.7075,-0.83,-0.83
nutr3,0.0,23.44,0.0,0.575,3.9449999999999994,2.72,8.270000000000001,6.395,1.4,2.0725,99.8725,17.39,6.8549999999999995,7.1975,17.22,0.3325,-0.8624999999999999,2.0825,4.3225,3.6674999999999995,4.5325,0.2375,1.225,0.7775,0.265,0.0,20.24,86.3625,9.055,157.3825,20.75,20.75
oder4,15.829999999999998,9.6175,0.8599999999999999,0.3375,0.52,0.47,1.8125,1.34,0.9075,2.0375,7.09,30.3175,17.6975,4.6674999999999995,12.52,1.2675,-4.5825,3.81,7.859999999999999,6.115,12.9475,1.5225,2.7625,0.5349999999999999,0.46499999999999997,0.525,12.38,24.182499999999997,21.159999999999997,28.325,18.23,18.23
odpv3,6.994999999999999,7.1175,3.0599999999999996,0.0,-0.9724999999999999,-0.79,13.3475,10.1625,0.9574999999999999,2.215,0.7174999999999999,59.150000000000006,27.060000000000002,142.04,20.1525,3.5825,-6.1825,-168.35,14.32,10.95,19.4175,3.7175000000000002,5.895,0.4775,0.6074999999999999,60.9375,19.225,31.9725,28.9925,2.2425,-15.36,-15.36
ofsa3,8.35,9.1675,1.56,0.6075,1.935,1.5274999999999999,19.3175,15.137500000000001,0.7125,2.9050000000000002,1.7625,50.25,14.55,17.9775,11.224999999999998,1.645,-3.8025,4.6775,17.385,13.607499999999998,23.7725,2.3325,3.0725000000000002,0.4375,0.535,27.955000000000002,8.030000000000001,15.23,11.17,11.262500000000001,-2.07,-2.07
oibr3,0.0,-14.425,0.0,-10.0775,-8.2,4.1825,-11.34,6.0175,0.2225,1.525,-1.7925,15.1525,-56.98,7.277499999999998,-105.985,0.095,-0.1725,0.07999999999999996,-3.1125000000000003,1.82,-0.6625,0.6075,-1.1249999999999998,1.0975000000000001,-0.1,0.0,-25.720000000000002,-353.525,-1222.0725000000002,0.10750000000000004,155.02,155.02
oibr4,0.0,-14.425,0.0,-10.0775,-8.2,4.1825,-11.34,6.0175,0.2225,1.525,-1.7925,15.1525,-56.98,7.277499999999998,-105.985,0.1475,-0.27249999999999996,-0.585,-4.4475,2.54,-0.9824999999999999,0.9049999999999999,-2.4250000000000003,1.0975000000000001,-0.1,0.0,-25.720000000000002,-353.525,-1222.0725000000002,0.10750000000000004,155.02,155.02
onco3,0.0,0.0,0.0,0.7375,1.8525,1.2575,9.7925,6.1225000000000005,0.2375,0.9775,0.0,16.92,4.5175,6.79,-0.15250000000000002,0.28,-0.49749999999999994,1.5025,7.9399999999999995,4.865,-6.43,0.605,0.9725,0.325,0.14250000000000002,0.0,0.25999999999999995,-0.08749999999999991,2.6149999999999998,1.88,10.91,10.91
opct3,0.0,0.0,0.0,2.0125,17.73,3.065,27.92,4.4425,0.365,1.0750000000000002,-0.1775,13.222499999999998,4.2,16.3275,-3.6425,0.1225,-0.1725,-0.8300000000000001,10.192499999999999,1.3775,-6.725,0.29000000000000004,0.355,0.54,0.21000000000000002,0.0,-2.0075,-7.4575,1.8825,2.275,11.38,11.38
orvr3,0.0,0.0,0.0,2.055,4.9475,2.9600000000000004,20.135,10.32,0.31,1.4425,-0.445,27.17,14.620000000000001,21.61,-6.595,0.8025,-1.395,4.0775,15.185,7.3575,-15.739999999999998,2.4025,2.8425,0.5725,0.165,0.0,-1.6149999999999998,-2.7225,6.9799999999999995,2.9349999999999996,9.23,9.23
osxb3,0.0,-20.11,0.0,-0.9025000000000001,-3.0125,-5.889999999999999,-3.0375000000000005,-5.924999999999999,0.00817925,0.030000000000000002,-115.765,95.25,-773.4399999999998,-504.89,-3334.74,0.01556475,-0.0175,-0.0525,-0.0225,-0.027499999999999997,-0.012500000000000008,2.1575,-0.0025,3.5975,-2.59,0.0,-22.965,-8.3025,-20.392500000000005,-1664.935,62.35,62.35
pard3,5.425,7.65,1.875,0.45249999999999996,1.4325,0.9850000000000001,24.82,17.225,0.8174999999999999,1.2575,0.6275000000000001,28.869999999999997,15.8875,22.64,9.782499999999999,2.99,-4.635,43.3275,23.384999999999998,16.237499999999997,37.552499999999995,3.6675,7.567499999999999,0.6074999999999999,0.39,63.542500000000004,8.07,20.494999999999997,18.645,3.0774999999999997,14.8,0.0
pati3,46.515,19.95,3.9850000000000003,0.7725,0.2725,0.2975,7.389999999999999,9.2925,1.1800000000000002,2.96,5.74,13.84,10.1025,4.3125,6.9475,0.5925,-3.435,1.095,7.0625,8.895,13.8325,0.49749999999999994,1.3525,0.56,0.44,65.79,8.2125,18.8325,9.932500000000001,28.4725,2.91,2.91
pati4,46.515,19.95,5.664999999999999,0.7725,0.2725,0.2975,7.389999999999999,9.2925,1.1800000000000002,2.96,5.74,13.84,10.1025,4.3125,6.9475,0.665,-3.7475,1.2374999999999998,8.4,11.2825,16.4125,0.5625,1.5025,0.56,0.44,65.79,8.2125,18.8325,9.932500000000001,28.4725,2.91,2.91
pcar3,-3.0,-5.672499999999999,3.465,0.665,2.095,1.715,9.205,8.049999999999999,0.83,1.1425,1.8375000000000001,24.645000000000003,2.1825,10.5025,1.5749999999999997,0.45999999999999996,-0.76,-16.215,7.105,6.335,9.557500000000001,0.5449999999999999,1.6925000000000001,0.695,0.28500000000000003,23.825,1.9325,5.56,3.0325,29.6775,2.59,2.59
pdgr3,0.0,-22.0275,0.0,-0.265,-7.48,-7.6075,-10.405,-10.5625,0.18000000000000002,0.34750000000000003,-1.2075,21.387500000000003,-104.27000000000001,-103.2975,-153.32,0.585,-2.6625,-0.47000000000000003,-2.9275,-2.955,-2.3475,3.8474999999999997,-0.2075,4.475,-3.4325,0.0,-22.494999999999997,-7.79,10.745000000000001,-15.645,21.68,21.68
pdtc3,-7.8325,74.7275,0.0,0.6699999999999999,0.94,-0.3375,29.495,110.385,0.4975,1.4275,0.18250000000000002,26.015,8.505,8.76,5.067500000000001,1.7975,-4.387499999999999,0.4575000000000001,28.55,110.72,30.9725,1.33,6.2875,0.8624999999999999,0.28250000000000003,0.0,6.73,18.365,11.455,1.215,10.63,10.6
peab3,19.7275,-17.84,22.095000000000002,0.0275,-2.1125,-1.9,11.282499999999999,10.2025,0.22000000000000003,9.2325,10.965,50.195,266.9225,273.705,101.51750000000001,0.8525,-1.6300000000000001,2.5625,7.995,7.217499999999999,21.807499999999997,11.3125,1.105,0.22,0.78,533.75,16.445,24.697499999999998,24.992500000000003,47.527499999999996,-0.4,-0.4
peab4,19.7275,-17.84,23.277500000000003,0.0275,-2.1125,-1.9,11.282499999999999,10.2025,0.22000000000000003,9.2325,10.965,50.195,266.9225,273.705,101.51750000000001,1.0125,-1.88,3.0525,10.219999999999999,9.2375,27.27,14.392500000000002,1.2925,0.22,0.78,533.75,16.445,24.697499999999998,24.992500000000003,47.527499999999996,-0.4,-0.4
petr3,61.69,5.535,19.8125,0.722797,2.06,1.1,5.932500000000001,3.2600000000000002,0.43500000000000005,1.065,6.5600000000000005,46.645,34.474999999999994,51.160000000000004,17.205,0.40249999999999997,-0.4775,-141.86,3.95,2.21,17.259999999999998,1.0525,1.165,0.6475,0.35,67.2875,8.855,23.775,20.997500000000002,25.979999999999997,20.05,20.05
petr4,61.69,5.535,22.49,0.722797,2.06,1.1,5.932500000000001,3.2600000000000002,0.43500000000000005,1.065,6.5600000000000005,46.645,34.474999999999994,51.160000000000004,17.205,0.37750000000000006,-0.4425,-123.885,3.7725,2.0975,16.75,0.995,1.0925,0.6475,0.35,67.2875,8.855,23.775,20.997500000000002,25.979999999999997,20.05,20.05
petz3,0.0,0.0,0.23,1.4999999999999998,1.18,-0.51,35.9825,19.68,0.7275,1.4849999999999999,0.11,48.6425,7.5675,9.195,2.8075,1.915,-3.385,14.432500000000001,34.8025,20.19,77.35249999999999,2.695,5.7575,0.645,0.355,15.5625,2.0050000000000003,7.015,7.7875,2.3175,5.26,5.26
pfrm3,0.0,9.912499999999998,2.3274999999999997,0.5725,3.4925,2.475,10.2075,7.232500000000001,1.5875,2.0275,0.44999999999999996,14.5275,2.155,2.7975,0.865,0.1825,-0.54,0.655,6.715,4.76,24.065000000000005,0.12000000000000001,0.635,0.57,0.2875,10.71,1.4825,4.9875,6.84,8.8375,12.69,12.69
pgmn3,0.0,0.0,0.0,0.6525,2.0525,0.6924999999999999,10.7675,5.8075,1.1875,1.495,0.195,31.639999999999997,4.9875,39.275,1.37,0.51,-1.09,2.6075,8.712499999999999,5.1125,29.785000000000004,0.4425,1.5975000000000001,0.7150000000000001,0.28500000000000003,0.0,1.7725,5.074999999999999,11.705,3.175,3.01,3.01
pine3,0.0,0.8574999999999997,0.0,0.0,0.0,0.0,42.4875,82.0625,0.07250000000000001,0.5925,-0.14750000000000002,18.9875,-12.5775,-12.4075,-4.52,0.10250000000000001,-0.135,-0.6699999999999999,69.70500000000001,137.8975,36.112500000000004,1.6575000000000002,1.855,1.07,0.06,0.0,-0.30499999999999994,-3.7625,-20.1725,3.9025,22.07,22.07
pine4,0.0,0.8574999999999997,0.0,0.0,0.0,0.0,42.4875,82.0625,0.07250000000000001,0.5925,-0.14750000000000002,18.9875,-12.5775,-12.4075,-4.52,0.042499999999999996,-0.057499999999999996,-0.21500000000000002,14.899999999999999,25.4725,4.0975,0.605,0.65,1.07,0.06,0.0,-0.30499999999999994,-3.7625,-20.1725,3.9025,22.07,22.07
plas3,0.0,3.5825,0.0,-1.2625,17.1575,-6.0,24.7025,-10.9075,0.855,0.47,-6.907500000000001,7.029999999999999,-6.767500000000001,0.8475000000000001,-16.19,0.1625,-0.22749999999999998,-0.505,7.547499999999999,-4.91,-4.12,0.195,-0.5925,1.37,-0.37,0.0,-13.392500000000002,-33.575,397.0075,-19.747500000000002,7.41,7.41
plpl3,0.0,0.0,2.5625,0.9925,0.615,0.5325,5.4350000000000005,4.3325000000000005,0.8175,3.5349999999999997,0.55,24.235,8.835,10.685,8.3975,0.655,-9.46,0.89,4.8175,3.8,4.852500000000001,0.5625,2.795,0.565,0.18,13.559999999999999,9.4275,39.99,14.6275,1.1400000000000001,26.92,26.92
pmam3,0.0,-3.105,0.0,-3.8825000000000003,-1.7024999999999997,-12.067500000000003,0.5624999999999994,-13.272499999999999,1.24,0.6075,-19.3825,-5.192499999999999,-20.1075,-16.45,-43.0475,0.2225,-0.365,-4.905,2.265,-1.2049999999999998,-16.784999999999997,0.17500000000000002,-0.22250000000000003,1.44,-0.40499999999999997,-4.885,-45.995000000000005,-154.435,-102.77749999999999,-14.787500000000001,150.36,150.36
pnvl3,7.415,8.9025,1.1925,0.765,5.8275,2.5850000000000004,28.585,13.035,1.49,1.8124999999999998,4.195,30.175,3.565,7.8625,2.3575,1.2275,-3.045,4.4975,22.7575,10.4475,34.9175,0.81,3.04,0.5725,0.4175,235.2025,3.58,8.895,7.19,31.404999999999998,7.52,7.52
pnvl4,7.415,8.9025,0.4075,0.765,5.8275,2.5850000000000004,28.585,13.035,1.49,1.8124999999999998,4.195,30.175,3.565,7.8625,2.3575,1.025,-2.56,3.6374999999999997,19.88,8.942499999999999,29.7525,0.6950000000000001,2.4875,0.5725,0.4175,235.2025,3.58,8.895,7.19,31.404999999999998,7.52,7.52
pomo3,12.24,7.5649999999999995,3.7425,0.79,4.2749999999999995,2.8049999999999997,17.695,12.02,0.675,1.7974999999999999,0.295,14.290000000000001,5.515,8.1525,6.5825,0.48,-1.04,1.985,12.642500000000002,8.692499999999999,14.3,0.6975,1.0975000000000001,0.56,0.4325,44.51499999999999,4.2325,10.04,4.1325,2.8575000000000004,12.5,12.5
pomo4,12.24,7.5649999999999995,3.275,0.79,4.2749999999999995,2.8049999999999997,17.695,12.02,0.675,1.7974999999999999,0.295,14.290000000000001,5.515,8.1525,6.5825,0.5175,-1.1300000000000001,2.17,13.8625,9.504999999999999,15.295,0.7675000000000001,1.1925000000000001,0.56,0.4325,44.51499999999999,4.2325,10.04,4.1325,2.8575000000000004,12.5,12.5
port3,2.025,4.1775,2.3575,1.12,4.930000000000001,3.0925000000000002,8.82,5.7225,0.365,1.01,1.6950000000000003,46.725,22.909999999999997,35.9875,9.4675,0.385,-0.4575,24.98,3.8925,2.63,8.379999999999999,1.0,0.9424999999999999,0.6774999999999999,0.415,88.3625,3.6575,8.4725,6.855,23.7975,10.6,10.6
posi3,22.9725,8.709999999999999,1.845,0.9875,3.8425000000000002,3.1625,9.955,8.09,0.9625,1.6,1.255,23.0875,9.84,11.3525,5.3975,0.4325,-2.1,1.9749999999999999,6.1125,4.925,25.92,0.4525,1.4225,0.6799999999999999,0.3175,10.61,5.4425,15.1075,13.565,7.282500000000001,16.99,16.99
powe3,0.0,0.0,0.0,0.0,-0.1125,-0.11499999999999999,-0.1125,-0.11499999999999999,0.75,0.5825,0.28750000000000003,5.109999999999999,3.8674999999999997,3.615,1.9225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.11499999999999999,0.0,4.045,13.540000000000001,19.645,1.12,3.8,0.0
prio3,51.3675,50.7775,0.0,0.8725,0.75,0.4225,9.9575,6.465,0.3125,3.7474999999999996,2.8575,49.0525,53.879999999999995,81.07249999999999,36.6575,1.515,-2.6075,-14.6,9.2075,6.045,15.114999999999998,4.895,3.315,0.5425,0.4575,0.0,11.515,25.75,18.7975,11.675,26.59,26.59
prnr3,4.565,11.067499999999999,1.3175000000000001,0.615,3.815,-0.27749999999999997,-13.65,8.2175,1.1625,1.945,0.14,16.4875,4.4725,10.0475,0.8025000000000001,0.6325,-1.5374999999999999,2.2824999999999998,-17.465000000000003,8.4925,-38.345,0.6924999999999999,1.1475,0.5125000000000001,0.485,18.997500000000002,2.2300000000000004,1.6400000000000001,6.65,3.9825,11.7,11.7
pssa3,8.167499999999999,6.15,6.3100000000000005,0.0,-9.5225,-6.855,5.9625,3.4124999999999996,0.53,1.7325,3.4099999999999997,100.0,5.7325,3.8874999999999997,7.0175,0.41750000000000004,-1.2974999999999999,4.1225000000000005,15.4875,10.2625,11.51,0.7875000000000001,1.7575000000000003,0.6799999999999999,0.23249999999999998,59.182500000000005,3.7025,15.565,7.2525,21.1475,12.71,12.71
ptbl3,39.489999999999995,9.467500000000001,4.8,1.9875,4.922499999999999,3.5025,10.97,7.9725,0.76,1.1,0.905,38.3475,20.37,15.587500000000002,7.2725,0.4975,-0.855,4.1925,6.05,4.4775,19.767500000000002,0.6625000000000001,2.67,0.875,0.1925,68.7375,5.8025,31.945,28.830000000000002,2.8525,7.03,7.03
ptnt3,24.1125,8.379999999999999,1.7675,0.7050000000000001,3.4525,5.47,9.0825,13.3475,0.9825,1.56,0.8475,15.337500000000002,9.01,9.41,5.6025,0.6425,-1.27,4.1325,7.195,9.825,12.0625,0.645,1.5325,0.5049999999999999,0.4125,23.23,7.694999999999999,13.282499999999999,11.03,6.140000000000001,11.3,10.38
ptnt4,24.1125,8.379999999999999,2.9074999999999998,0.7050000000000001,3.4525,5.47,9.0825,13.3475,0.9825,1.56,0.8475,15.337500000000002,9.01,9.41,5.6025,0.4,-0.7849999999999999,2.785,4.8575,6.9025,8.3625,0.40750000000000003,0.9724999999999999,0.5049999999999999,0.4125,23.23,7.694999999999999,13.282499999999999,11.03,6.140000000000001,11.3,10.38
qual3,1.8274999999999997,2.3375,5.2425,1.2925,2.2424999999999997,1.2325,13.712499999999999,8.18,0.4925,1.0725,1.095,79.88,27.2975,46.315,15.292499999999999,1.715,-2.4725,0.5125000000000003,11.469999999999999,6.944999999999999,20.8125,3.3249999999999997,4.579999999999999,0.73,0.35000000000000003,88.845,7.8825,21.655,13.11,5.0375,1.86,1.86
radl3,15.7125,16.335,0.73,0.3525,0.86,0.435,33.065,16.29,1.5499999999999998,1.42,0.9225,29.782500000000002,5.7325,11.354999999999999,3.34,2.75,-5.65,18.714999999999996,32.2025,15.855,56.464999999999996,1.7925,8.64,0.68,0.32,55.03,5.285,16.255,18.759999999999998,5.22,21.47,21.47
rail3,0.0,11.785,0.025,1.3125,5.415,2.7775,23.9825,12.462499999999999,0.1825,2.0949999999999998,0.235,31.807499999999997,27.2675,51.14,5.625,0.92,-1.1575,10.9525,18.57,9.684999999999999,117.045,4.9725,3.1625,0.6900000000000001,0.30750000000000005,1.7375,1.1225,3.9175,7.01,7.217500000000001,9.46,9.46
raiz4,0.0,0.0,1.245,0.98,4.4625,1.305,9.6225,3.1775,0.9725,0.5925,0.082328,2.7350000000000003,1.315,3.6574999999999998,0.5175,0.2375,-0.45999999999999996,3.115,5.16,1.8699999999999999,101.84,0.1325,1.2,0.3975,0.0975,501.115,0.845,4.1925,3.135,1.0074999999999998,13.79,13.79
rani3,46.2025,10.094999999999999,3.7300000000000004,1.44,1.795,1.5274999999999999,6.6975,5.432499999999999,0.575,2.1975,0.7075,37.1825,25.104999999999997,30.3975,10.085,0.6424999999999998,-1.0675,1.07,4.904999999999999,3.905,3.1949999999999994,1.125,1.985,0.7200000000000001,0.34,20.307499999999997,5.7225,12.89,14.1125,3.34,12.9,12.9
rapt3,12.2125,19.1125,5.1175,1.7525,2.11,1.7574999999999998,6.635,5.4775,0.7775,1.9775,1.58,24.619999999999997,13.182500000000001,15.8375,7.2975,0.39999999999999997,-0.9974999999999999,1.395,4.1425,3.405,8.032499999999999,0.5349999999999999,1.6624999999999999,0.6875,0.2375,26.9525,6.862500000000001,22.9925,11.92,6.834999999999999,12.4,12.4
rapt4,12.2125,19.1125,5.005,1.7525,2.11,1.7574999999999998,6.635,5.4775,0.7775,1.9775,1.58,24.619999999999997,13.182500000000001,15.8375,7.2975,0.4575,-1.1400000000000001,1.5875,4.735,3.8950000000000005,9.16,0.625,1.9,0.6875,0.2375,26.9525,6.862500000000001,22.9925,11.92,6.834999999999999,12.4,12.4
